time,o,h,l,c,volume,complete
2025-04-08 03:55:00,1.09654,1.09662,1.09632,1.09643,393,True
2025-04-08 04:00:00,1.09641,1.09667,1.09629,1.09638,516,True
2025-04-08 04:05:00,1.09638,1.09686,1.09638,1.09671,610,True
2025-04-08 04:10:00,1.0967,1.09691,1.09659,1.09691,526,True
2025-04-08 04:15:00,1.0969,1.09783,1.09683,1.09761,647,True
2025-04-08 04:20:00,1.09761,1.09798,1.09757,1.0978,514,True
2025-04-08 04:25:00,1.0978,1.09805,1.09768,1.09787,489,True
2025-04-08 04:30:00,1.09785,1.09797,1.09759,1.09767,476,True
2025-04-08 04:35:00,1.09768,1.09775,1.09746,1.09747,605,True
2025-04-08 04:40:00,1.09747,1.09771,1.09733,1.09736,475,True
2025-04-08 04:45:00,1.09734,1.09768,1.09723,1.09744,605,True
2025-04-08 04:50:00,1.09745,1.09761,1.09735,1.09736,466,True
2025-04-08 04:55:00,1.09736,1.0977,1.0972,1.09769,545,True
2025-04-08 05:00:00,1.09768,1.09768,1.09728,1.09736,749,True
2025-04-08 05:05:00,1.09736,1.09736,1.0967,1.0969,855,True
2025-04-08 05:10:00,1.09691,1.09691,1.09651,1.09684,728,True
2025-04-08 05:15:00,1.09681,1.09681,1.09644,1.09669,577,True
2025-04-08 05:20:00,1.09667,1.09678,1.0963,1.09637,692,True
2025-04-08 05:25:00,1.09633,1.09659,1.09617,1.0962,567,True
2025-04-08 05:30:00,1.09618,1.09661,1.09611,1.09623,757,True
2025-04-08 05:35:00,1.09624,1.09642,1.09598,1.09636,659,True
2025-04-08 05:40:00,1.09635,1.09643,1.09548,1.09575,814,True
2025-04-08 05:45:00,1.09576,1.09593,1.09559,1.09589,751,True
2025-04-08 05:50:00,1.09588,1.09657,1.09588,1.09653,769,True
2025-04-08 05:55:00,1.09656,1.09696,1.09656,1.09692,751,True
2025-04-08 06:00:00,1.09688,1.09751,1.09622,1.09726,1693,True
2025-04-08 06:05:00,1.09727,1.09816,1.097,1.09813,1395,True
2025-04-08 06:10:00,1.09814,1.09832,1.09768,1.09777,1115,True
2025-04-08 06:15:00,1.09778,1.09801,1.09725,1.09734,1030,True
2025-04-08 06:20:00,1.09733,1.09753,1.09716,1.09738,1099,True
2025-04-08 06:25:00,1.09737,1.09789,1.09734,1.0976,1296,True
2025-04-08 06:30:00,1.0976,1.09866,1.09729,1.09762,1439,True
2025-04-08 06:35:00,1.09761,1.09885,1.0975,1.09875,1394,True
2025-04-08 06:40:00,1.09871,1.09929,1.09818,1.09919,1203,True
2025-04-08 06:45:00,1.09916,1.09929,1.09855,1.09923,1446,True
2025-04-08 06:50:00,1.09923,1.09926,1.09851,1.09864,1303,True
2025-04-08 06:55:00,1.09863,1.09863,1.09766,1.09775,1767,True
2025-04-08 07:00:00,1.09775,1.09806,1.09735,1.09742,2272,True
2025-04-08 07:05:00,1.09741,1.09793,1.09729,1.09784,1285,True
2025-04-08 07:10:00,1.09781,1.09785,1.09688,1.09781,1836,True
2025-04-08 07:15:00,1.09781,1.09815,1.09661,1.09666,1867,True
2025-04-08 07:20:00,1.09667,1.09667,1.09557,1.09597,2102,True
2025-04-08 07:25:00,1.09597,1.09625,1.09558,1.09596,1607,True
2025-04-08 07:30:00,1.09595,1.09734,1.09582,1.09686,2110,True
2025-04-08 07:35:00,1.09685,1.09694,1.09545,1.09552,1958,True
2025-04-08 07:40:00,1.09552,1.09577,1.09473,1.09488,1940,True
2025-04-08 07:45:00,1.09487,1.0949,1.09394,1.09473,2014,True
2025-04-08 07:50:00,1.09472,1.09477,1.09394,1.09459,1811,True
2025-04-08 07:55:00,1.09456,1.09456,1.09223,1.09244,1878,True
2025-04-08 08:00:00,1.09245,1.09329,1.09236,1.09313,1593,True
2025-04-08 08:05:00,1.09313,1.0941,1.09307,1.09399,1658,True
2025-04-08 08:10:00,1.09397,1.09426,1.09359,1.0941,1379,True
2025-04-08 08:15:00,1.09409,1.09451,1.09409,1.09434,1484,True
2025-04-08 08:20:00,1.09433,1.09453,1.09404,1.09433,1281,True
2025-04-08 08:25:00,1.09432,1.09475,1.09408,1.09475,1179,True
2025-04-08 08:30:00,1.09472,1.09497,1.0941,1.09417,1350,True
2025-04-08 08:35:00,1.09414,1.09463,1.09405,1.09414,1257,True
2025-04-08 08:40:00,1.09415,1.09464,1.09406,1.09463,1067,True
2025-04-08 08:45:00,1.09464,1.09471,1.09406,1.09421,1127,True
2025-04-08 08:50:00,1.09419,1.09457,1.09301,1.09368,1662,True
2025-04-08 08:55:00,1.09368,1.09427,1.0933,1.09374,1400,True
2025-04-08 09:00:00,1.09372,1.09382,1.09287,1.09333,1579,True
2025-04-08 09:05:00,1.09334,1.09354,1.09254,1.09279,1382,True
2025-04-08 09:10:00,1.09277,1.09301,1.09169,1.09285,1805,True
2025-04-08 09:15:00,1.09284,1.09315,1.09219,1.09219,1292,True
2025-04-08 09:20:00,1.0922,1.09234,1.09136,1.09142,1555,True
2025-04-08 09:25:00,1.09141,1.09189,1.09127,1.0918,1467,True
2025-04-08 09:30:00,1.09179,1.09209,1.0912,1.09154,1494,True
2025-04-08 09:35:00,1.09154,1.09232,1.09137,1.09179,1277,True
2025-04-08 09:40:00,1.09178,1.09265,1.09178,1.09265,1413,True
2025-04-08 09:45:00,1.09263,1.09295,1.09239,1.09264,1117,True
2025-04-08 09:50:00,1.09263,1.09299,1.09246,1.09278,1150,True
2025-04-08 09:55:00,1.09278,1.09304,1.09201,1.09207,942,True
2025-04-08 10:00:00,1.09205,1.09217,1.09153,1.09173,1188,True
2025-04-08 10:05:00,1.09173,1.09261,1.09171,1.09235,1153,True
2025-04-08 10:10:00,1.09233,1.0925,1.09174,1.09177,919,True
2025-04-08 10:15:00,1.09174,1.0922,1.09143,1.09179,1101,True
2025-04-08 10:20:00,1.0918,1.0926,1.09178,1.09249,1127,True
2025-04-08 10:25:00,1.09249,1.09325,1.09231,1.09321,1244,True
2025-04-08 10:30:00,1.0932,1.09392,1.09313,1.09335,1375,True
2025-04-08 10:35:00,1.09335,1.09395,1.0931,1.09392,1272,True
2025-04-08 10:40:00,1.0939,1.094,1.09326,1.09342,1282,True
2025-04-08 10:45:00,1.09343,1.09376,1.09307,1.09314,1081,True
2025-04-08 10:50:00,1.09313,1.0935,1.09253,1.09268,1393,True
2025-04-08 10:55:00,1.09268,1.09293,1.09229,1.09284,1461,True
2025-04-08 11:00:00,1.09281,1.09354,1.09261,1.09352,1465,True
2025-04-08 11:05:00,1.0935,1.09375,1.09309,1.09314,1123,True
2025-04-08 11:10:00,1.09315,1.09403,1.09315,1.09394,1593,True
2025-04-08 11:15:00,1.09395,1.09439,1.09365,1.09433,1614,True
2025-04-08 11:20:00,1.09431,1.09457,1.09404,1.09428,1581,True
2025-04-08 11:25:00,1.09426,1.09428,1.09356,1.09364,1338,True
2025-04-08 11:30:00,1.09362,1.09363,1.09303,1.09307,1154,True
2025-04-08 11:35:00,1.09307,1.09323,1.09273,1.0928,1510,True
2025-04-08 11:40:00,1.09282,1.09332,1.09257,1.09319,1470,True
2025-04-08 11:45:00,1.09319,1.09381,1.09312,1.09367,1361,True
2025-04-08 11:50:00,1.09367,1.09433,1.09348,1.09387,1384,True
2025-04-08 11:55:00,1.09387,1.09387,1.09344,1.0935,1264,True
2025-04-08 12:00:00,1.09351,1.09457,1.09351,1.09453,1602,True
2025-04-08 12:05:00,1.09455,1.09517,1.09425,1.09506,1188,True
2025-04-08 12:10:00,1.09504,1.09559,1.09465,1.09522,1634,True
2025-04-08 12:15:00,1.09521,1.09544,1.0949,1.09497,1092,True
2025-04-08 12:20:00,1.09497,1.09519,1.09449,1.09469,1373,True
2025-04-08 12:25:00,1.0947,1.09497,1.09445,1.09485,1022,True
2025-04-08 12:30:00,1.09483,1.09612,1.09442,1.09597,1930,True
2025-04-08 12:35:00,1.09599,1.09682,1.09565,1.09676,1371,True
2025-04-08 12:40:00,1.09677,1.09693,1.09589,1.09593,1187,True
2025-04-08 12:45:00,1.09595,1.0962,1.09561,1.09562,1200,True
2025-04-08 12:50:00,1.09561,1.09568,1.09518,1.09542,1161,True
2025-04-08 12:55:00,1.09542,1.09563,1.09482,1.09492,1234,True
2025-04-08 13:00:00,1.09492,1.09515,1.09442,1.09468,1498,True
2025-04-08 13:05:00,1.0947,1.09532,1.09403,1.09454,2477,True
2025-04-08 13:10:00,1.09456,1.09511,1.09405,1.09459,3041,True
2025-04-08 13:15:00,1.09462,1.09522,1.09426,1.09519,1980,True
2025-04-08 13:20:00,1.09518,1.0956,1.09465,1.09542,1879,True
2025-04-08 13:25:00,1.09544,1.09561,1.09506,1.09557,1550,True
2025-04-08 13:30:00,1.09555,1.09567,1.09421,1.09423,2090,True
2025-04-08 13:35:00,1.09422,1.09447,1.09333,1.0934,2056,True
2025-04-08 13:40:00,1.09342,1.09356,1.09279,1.09307,2311,True
2025-04-08 13:45:00,1.09308,1.09406,1.09287,1.09372,2100,True
2025-04-08 13:50:00,1.0937,1.09413,1.09331,1.09413,1761,True
2025-04-08 13:55:00,1.09414,1.09443,1.09344,1.09367,1659,True
2025-04-08 14:00:00,1.09367,1.09371,1.09178,1.09184,2086,True
2025-04-08 14:05:00,1.09186,1.09274,1.09186,1.09242,1790,True
2025-04-08 14:10:00,1.09242,1.09249,1.09126,1.09222,2080,True
2025-04-08 14:15:00,1.09222,1.09223,1.09133,1.0918,1819,True
2025-04-08 14:20:00,1.09182,1.09185,1.09025,1.09038,2119,True
2025-04-08 14:25:00,1.09039,1.09125,1.0903,1.09063,2064,True
2025-04-08 14:30:00,1.09063,1.09142,1.09007,1.09023,2369,True
2025-04-08 14:35:00,1.09022,1.09058,1.0889,1.09053,2654,True
2025-04-08 14:40:00,1.09053,1.09055,1.08899,1.08959,2191,True
2025-04-08 14:45:00,1.08962,1.09037,1.08937,1.09036,1766,True
2025-04-08 14:50:00,1.09038,1.09123,1.09019,1.09114,1946,True
2025-04-08 14:55:00,1.09114,1.09164,1.09101,1.09109,2420,True
2025-04-08 15:00:00,1.0911,1.09168,1.09087,1.09095,2114,True
2025-04-08 15:05:00,1.09096,1.09136,1.09087,1.09089,1511,True
2025-04-08 15:10:00,1.0909,1.09102,1.08966,1.08994,2058,True
2025-04-08 15:15:00,1.08994,1.09034,1.08972,1.0903,1592,True
2025-04-08 15:20:00,1.09031,1.09115,1.09024,1.09114,1398,True
2025-04-08 15:25:00,1.09112,1.09176,1.09109,1.09127,1301,True
2025-04-08 15:30:00,1.09127,1.09202,1.09115,1.09201,1668,True
2025-04-08 15:35:00,1.09201,1.09202,1.09123,1.09156,1255,True
2025-04-08 15:40:00,1.09158,1.09169,1.0907,1.09091,1206,True
2025-04-08 15:45:00,1.09092,1.09167,1.0909,1.09164,1068,True
2025-04-08 15:50:00,1.09165,1.09202,1.09145,1.09186,1192,True
2025-04-08 15:55:00,1.09186,1.09186,1.09095,1.09125,1374,True
2025-04-08 16:00:00,1.09127,1.09128,1.09016,1.09018,1430,True
2025-04-08 16:05:00,1.0902,1.09096,1.08994,1.09095,1314,True
2025-04-08 16:10:00,1.09093,1.09105,1.09055,1.09079,1003,True
2025-04-08 16:15:00,1.0908,1.09105,1.09059,1.09093,1146,True
2025-04-08 16:20:00,1.09091,1.09102,1.09059,1.09097,1135,True
2025-04-08 16:25:00,1.09098,1.09134,1.09089,1.09132,864,True
2025-04-08 16:30:00,1.09135,1.0918,1.09102,1.09149,1534,True
2025-04-08 16:35:00,1.09149,1.09182,1.09109,1.09169,1583,True
2025-04-08 16:40:00,1.0917,1.09237,1.09163,1.0922,1487,True
2025-04-08 16:45:00,1.09219,1.09331,1.09219,1.09296,2004,True
2025-04-08 16:50:00,1.09297,1.09332,1.09257,1.09258,1394,True
2025-04-08 16:55:00,1.09258,1.09326,1.09255,1.09305,1542,True
2025-04-08 17:00:00,1.09304,1.09359,1.09288,1.09335,1566,True
2025-04-08 17:05:00,1.09334,1.09438,1.09283,1.09411,1580,True
2025-04-08 17:10:00,1.09412,1.09497,1.09406,1.09441,1999,True
2025-04-08 17:15:00,1.09438,1.09441,1.09369,1.09401,1681,True
2025-04-08 17:20:00,1.09401,1.09424,1.09364,1.09371,1281,True
2025-04-08 17:25:00,1.09371,1.09444,1.09371,1.09422,1650,True
2025-04-08 17:30:00,1.09423,1.09463,1.09414,1.09422,1668,True
2025-04-08 17:35:00,1.09423,1.09423,1.09304,1.09314,2506,True
2025-04-08 17:40:00,1.09314,1.09355,1.09271,1.09342,1947,True
2025-04-08 17:45:00,1.09342,1.09417,1.0929,1.09401,1602,True
2025-04-08 17:50:00,1.09402,1.0943,1.09309,1.09347,1871,True
2025-04-08 17:55:00,1.09348,1.09362,1.09304,1.09346,1506,True
2025-04-08 18:00:00,1.09346,1.09361,1.09305,1.09333,1584,True
2025-04-08 18:05:00,1.09332,1.09428,1.09323,1.09419,1284,True
2025-04-08 18:10:00,1.09418,1.09497,1.09415,1.09483,1382,True
2025-04-08 18:15:00,1.09484,1.09518,1.09483,1.09516,829,True
2025-04-08 18:20:00,1.09516,1.09569,1.09489,1.09549,1308,True
2025-04-08 18:25:00,1.09548,1.09585,1.09517,1.09572,1333,True
2025-04-08 18:30:00,1.09571,1.09702,1.09531,1.09583,2835,True
2025-04-08 18:35:00,1.09584,1.0959,1.09541,1.09555,1088,True
2025-04-08 18:40:00,1.09555,1.09569,1.09524,1.09561,992,True
2025-04-08 18:45:00,1.09559,1.09562,1.09486,1.09504,1377,True
2025-04-08 18:50:00,1.09505,1.0954,1.09476,1.09481,1015,True
2025-04-08 18:55:00,1.09481,1.09535,1.09465,1.0953,1275,True
2025-04-08 19:00:00,1.09528,1.09624,1.09518,1.09618,1174,True
2025-04-08 19:05:00,1.0962,1.09673,1.09607,1.0967,1120,True
2025-04-08 19:10:00,1.0967,1.09743,1.09659,1.09736,1090,True
2025-04-08 19:15:00,1.09737,1.09788,1.09731,1.09777,1054,True
2025-04-08 19:20:00,1.09775,1.09786,1.09691,1.09703,1204,True
2025-04-08 19:25:00,1.09701,1.09702,1.09672,1.09694,1190,True
2025-04-08 19:30:00,1.09693,1.09717,1.0968,1.09688,1026,True
2025-04-08 19:35:00,1.0969,1.09691,1.09632,1.09646,1085,True
2025-04-08 19:40:00,1.09645,1.09647,1.09596,1.09597,1065,True
2025-04-08 19:45:00,1.09597,1.09598,1.09516,1.0955,1096,True
2025-04-08 19:50:00,1.09549,1.09595,1.09524,1.09552,1402,True
2025-04-08 19:55:00,1.09553,1.09607,1.09547,1.09549,1131,True
2025-04-08 20:00:00,1.09547,1.09602,1.09542,1.09601,618,True
2025-04-08 20:05:00,1.09602,1.09637,1.0959,1.09626,419,True
2025-04-08 20:10:00,1.09625,1.09627,1.09539,1.09541,425,True
2025-04-08 20:15:00,1.0954,1.09542,1.09493,1.09504,366,True
2025-04-08 20:20:00,1.09503,1.09513,1.09444,1.09446,363,True
2025-04-08 20:25:00,1.09447,1.09454,1.09397,1.0943,441,True
2025-04-08 20:30:00,1.0943,1.09471,1.09409,1.09443,399,True
2025-04-08 20:35:00,1.09444,1.09473,1.09434,1.09467,282,True
2025-04-08 20:40:00,1.09463,1.09488,1.09449,1.09449,237,True
2025-04-08 20:45:00,1.09448,1.09532,1.09446,1.09522,457,True
2025-04-08 20:50:00,1.09524,1.09576,1.09524,1.09556,405,True
2025-04-08 20:55:00,1.09555,1.09599,1.09553,1.09598,424,True
2025-04-08 21:00:00,1.09615,1.09615,1.09615,1.09615,1,True
2025-04-08 21:05:00,1.09602,1.09621,1.09549,1.09602,27,True
2025-04-08 21:10:00,1.09611,1.09613,1.09598,1.09607,11,True
2025-04-08 21:15:00,1.09602,1.09622,1.09602,1.09615,8,True
2025-04-08 21:20:00,1.09621,1.09621,1.0961,1.09615,28,True
2025-04-08 21:25:00,1.09619,1.09623,1.09618,1.09623,8,True
2025-04-08 21:30:00,1.09617,1.09632,1.09596,1.09615,35,True
2025-04-08 21:35:00,1.09607,1.09629,1.09607,1.09621,57,True
2025-04-08 21:40:00,1.09628,1.09628,1.09617,1.09618,21,True
2025-04-08 21:45:00,1.09619,1.09629,1.09618,1.09627,18,True
2025-04-08 21:50:00,1.09625,1.09625,1.09609,1.09614,29,True
2025-04-08 21:55:00,1.09613,1.09628,1.09606,1.09613,98,True
2025-04-08 22:00:00,1.09614,1.09649,1.09591,1.09641,604,True
2025-04-08 22:05:00,1.09642,1.0966,1.09606,1.09635,390,True
2025-04-08 22:10:00,1.09633,1.09719,1.09621,1.09689,358,True
2025-04-08 22:15:00,1.09688,1.09732,1.09688,1.09713,443,True
2025-04-08 22:20:00,1.09713,1.09753,1.0971,1.09738,608,True
2025-04-08 22:25:00,1.09738,1.09753,1.09673,1.09683,358,True
2025-04-08 22:30:00,1.09682,1.09718,1.09673,1.09718,448,True
2025-04-08 22:35:00,1.09716,1.09785,1.09707,1.09751,437,True
2025-04-08 22:40:00,1.0975,1.09776,1.09719,1.09727,335,True
2025-04-08 22:45:00,1.09726,1.09743,1.09706,1.09713,213,True
2025-04-08 22:50:00,1.09714,1.09721,1.09703,1.09715,177,True
2025-04-08 22:55:00,1.09715,1.09721,1.09683,1.09692,239,True
2025-04-08 23:00:00,1.09691,1.09772,1.09676,1.09768,565,True
2025-04-08 23:05:00,1.09769,1.09802,1.09721,1.09729,580,True
2025-04-08 23:10:00,1.09728,1.09752,1.09709,1.09749,489,True
2025-04-08 23:15:00,1.09751,1.09762,1.09703,1.09726,618,True
2025-04-08 23:20:00,1.09725,1.09792,1.09719,1.0978,598,True
2025-04-08 23:25:00,1.0978,1.09805,1.09759,1.09802,580,True
2025-04-08 23:30:00,1.09801,1.09819,1.09783,1.09812,561,True
2025-04-08 23:35:00,1.09812,1.0983,1.09794,1.09828,654,True
2025-04-08 23:40:00,1.09829,1.09831,1.09797,1.098,683,True
2025-04-08 23:45:00,1.098,1.0986,1.09789,1.09828,1006,True
2025-04-08 23:50:00,1.09828,1.09856,1.09818,1.09848,913,True
2025-04-08 23:55:00,1.09848,1.09861,1.09765,1.09784,815,True
2025-04-09 00:00:00,1.09784,1.09809,1.0972,1.09742,2142,True
2025-04-09 00:05:00,1.09743,1.09782,1.09721,1.09734,1881,True
2025-04-09 00:10:00,1.09738,1.09784,1.09722,1.09757,1466,True
2025-04-09 00:15:00,1.09756,1.09819,1.09744,1.09808,1895,True
2025-04-09 00:20:00,1.09812,1.09913,1.09812,1.09902,1914,True
2025-04-09 00:25:00,1.09901,1.09939,1.09893,1.09903,1218,True
2025-04-09 00:30:00,1.09905,1.09958,1.09891,1.09931,1510,True
2025-04-09 00:35:00,1.0993,1.09993,1.09911,1.09985,1489,True
2025-04-09 00:40:00,1.09985,1.10006,1.09964,1.09995,1605,True
2025-04-09 00:45:00,1.09995,1.10094,1.09975,1.10075,1501,True
2025-04-09 00:50:00,1.10076,1.10109,1.10062,1.10062,1264,True
2025-04-09 00:55:00,1.10062,1.10176,1.10037,1.10157,1425,True
2025-04-09 01:00:00,1.10157,1.10238,1.10147,1.10226,1978,True
2025-04-09 01:05:00,1.10227,1.10294,1.10205,1.10241,2110,True
2025-04-09 01:10:00,1.10245,1.10264,1.10166,1.10195,1587,True
2025-04-09 01:15:00,1.10194,1.10335,1.10182,1.103,3299,True
2025-04-09 01:20:00,1.10299,1.10408,1.10283,1.10364,2380,True
2025-04-09 01:25:00,1.10364,1.10406,1.10348,1.10393,1513,True
2025-04-09 01:30:00,1.10392,1.10395,1.10238,1.10266,2421,True
2025-04-09 01:35:00,1.10266,1.10268,1.10196,1.10238,1940,True
2025-04-09 01:40:00,1.10242,1.10322,1.10216,1.10298,1770,True
2025-04-09 01:45:00,1.10299,1.10396,1.1026,1.10299,1990,True
2025-04-09 01:50:00,1.103,1.10313,1.102,1.10205,2253,True
2025-04-09 01:55:00,1.10204,1.10226,1.10185,1.10211,1475,True
2025-04-09 02:00:00,1.10211,1.10298,1.10195,1.10264,2315,True
2025-04-09 02:05:00,1.10264,1.10293,1.10229,1.10261,1561,True
2025-04-09 02:10:00,1.10261,1.10285,1.10227,1.10239,1759,True
2025-04-09 02:15:00,1.10238,1.10247,1.10187,1.10207,1351,True
2025-04-09 02:20:00,1.10207,1.10251,1.10174,1.10237,1097,True
2025-04-09 02:25:00,1.10238,1.10285,1.10225,1.10243,758,True
2025-04-09 02:30:00,1.10244,1.1028,1.10189,1.10192,1296,True
2025-04-09 02:35:00,1.10193,1.1022,1.10146,1.10148,952,True
2025-04-09 02:40:00,1.10148,1.10149,1.10104,1.10138,1244,True
2025-04-09 02:45:00,1.10138,1.10157,1.1012,1.10148,795,True
2025-04-09 02:50:00,1.10149,1.10177,1.10106,1.10152,1095,True
2025-04-09 02:55:00,1.10152,1.10213,1.10144,1.10207,1131,True
2025-04-09 03:00:00,1.10206,1.10236,1.10156,1.10212,1148,True
2025-04-09 03:05:00,1.1021,1.10284,1.10204,1.10268,879,True
2025-04-09 03:10:00,1.10268,1.10307,1.10218,1.10232,1221,True
2025-04-09 03:15:00,1.10232,1.10245,1.10184,1.10243,1161,True
2025-04-09 03:20:00,1.10243,1.10288,1.10224,1.10277,1697,True
2025-04-09 03:25:00,1.10278,1.10368,1.10275,1.10353,1079,True
2025-04-09 03:30:00,1.10356,1.1037,1.10309,1.10332,949,True
2025-04-09 03:35:00,1.10332,1.10332,1.1024,1.1024,935,True
2025-04-09 03:40:00,1.1024,1.10269,1.10164,1.10195,1372,True
2025-04-09 03:45:00,1.10194,1.10221,1.10157,1.1018,1082,True
2025-04-09 03:50:00,1.10179,1.10195,1.10151,1.10173,922,True
2025-04-09 03:55:00,1.10174,1.10227,1.10136,1.10206,1827,True
2025-04-09 04:00:00,1.10205,1.10313,1.10197,1.10311,2819,True
2025-04-09 04:05:00,1.10311,1.10408,1.10287,1.10366,2163,True
2025-04-09 04:10:00,1.10367,1.10429,1.10311,1.10393,2214,True
2025-04-09 04:15:00,1.10395,1.10459,1.10381,1.10437,1642,True
2025-04-09 04:20:00,1.10436,1.10484,1.10436,1.10467,1214,True
2025-04-09 04:25:00,1.10468,1.10658,1.10455,1.10629,1928,True
2025-04-09 04:30:00,1.10627,1.10665,1.10597,1.10602,2128,True
2025-04-09 04:35:00,1.10601,1.10617,1.10514,1.10564,2153,True
2025-04-09 04:40:00,1.10564,1.10613,1.1053,1.10592,1750,True
2025-04-09 04:45:00,1.10593,1.10593,1.10484,1.10519,1351,True
2025-04-09 04:50:00,1.1052,1.10623,1.10517,1.10613,1659,True
2025-04-09 04:55:00,1.10613,1.10698,1.10597,1.10694,1413,True
2025-04-09 05:00:00,1.10692,1.10692,1.10572,1.10578,2132,True
2025-04-09 05:05:00,1.10575,1.10585,1.10472,1.10502,1889,True
2025-04-09 05:10:00,1.10501,1.10544,1.10452,1.1046,1613,True
2025-04-09 05:15:00,1.1046,1.10518,1.10448,1.10505,1779,True
2025-04-09 05:20:00,1.10503,1.10537,1.10474,1.10476,1636,True
2025-04-09 05:25:00,1.10476,1.10511,1.10406,1.10411,1781,True
2025-04-09 05:30:00,1.10411,1.10415,1.10349,1.10385,1505,True
2025-04-09 05:35:00,1.10384,1.10386,1.103,1.10383,1556,True
2025-04-09 05:40:00,1.10386,1.10467,1.10381,1.10464,1636,True
2025-04-09 05:45:00,1.10462,1.10555,1.10458,1.10554,1245,True
2025-04-09 05:50:00,1.10555,1.10636,1.1055,1.1058,1908,True
2025-04-09 05:55:00,1.10582,1.10633,1.10557,1.10625,1863,True
2025-04-09 06:00:00,1.10626,1.10644,1.10551,1.10603,2697,True
2025-04-09 06:05:00,1.10602,1.10661,1.10561,1.10592,2712,True
2025-04-09 06:10:00,1.10594,1.10622,1.1049,1.10496,2772,True
2025-04-09 06:15:00,1.10492,1.1057,1.10434,1.1052,3859,True
2025-04-09 06:20:00,1.10516,1.10633,1.10498,1.10596,2651,True
2025-04-09 06:25:00,1.10595,1.10611,1.10495,1.10545,2924,True
2025-04-09 06:30:00,1.10546,1.10659,1.10502,1.10644,3821,True
2025-04-09 06:35:00,1.10646,1.10661,1.10594,1.10603,2796,True
2025-04-09 06:40:00,1.10599,1.10645,1.10507,1.1061,2817,True
2025-04-09 06:45:00,1.10608,1.10672,1.10598,1.10659,2405,True
2025-04-09 06:50:00,1.10658,1.10904,1.10625,1.10877,2962,True
2025-04-09 06:55:00,1.10877,1.10908,1.10729,1.10738,3357,True
2025-04-09 07:00:00,1.10738,1.10808,1.10679,1.10691,5376,True
2025-04-09 07:05:00,1.1069,1.10768,1.10646,1.10731,3761,True
2025-04-09 07:10:00,1.1073,1.10766,1.10534,1.10596,3658,True
2025-04-09 07:15:00,1.10598,1.1063,1.10533,1.10575,3356,True
2025-04-09 07:20:00,1.10578,1.10682,1.10553,1.10591,2859,True
2025-04-09 07:25:00,1.10592,1.1065,1.10553,1.10564,3133,True
2025-04-09 07:30:00,1.10563,1.10573,1.10432,1.1049,2739,True
2025-04-09 07:35:00,1.10488,1.10535,1.10432,1.10463,2448,True
2025-04-09 07:40:00,1.10463,1.10518,1.10398,1.10471,2802,True
2025-04-09 07:45:00,1.1047,1.10471,1.10361,1.10363,3280,True
2025-04-09 07:50:00,1.10359,1.10369,1.10253,1.10328,3169,True
2025-04-09 07:55:00,1.10328,1.10352,1.10104,1.10162,4159,True
2025-04-09 08:00:00,1.10161,1.10222,1.09989,1.10071,3756,True
2025-04-09 08:05:00,1.1007,1.10156,1.10048,1.10114,2627,True
2025-04-09 08:10:00,1.10113,1.10162,1.1005,1.10155,2470,True
2025-04-09 08:15:00,1.10155,1.1022,1.10116,1.10133,1805,True
2025-04-09 08:20:00,1.10134,1.10179,1.1008,1.10175,2333,True
2025-04-09 08:25:00,1.10174,1.10262,1.10133,1.10221,2090,True
2025-04-09 08:30:00,1.10219,1.10267,1.10218,1.10247,2244,True
2025-04-09 08:35:00,1.10247,1.10297,1.10187,1.10226,2437,True
2025-04-09 08:40:00,1.10225,1.10287,1.10187,1.10275,2085,True
2025-04-09 08:45:00,1.10275,1.10361,1.10255,1.10299,2086,True
2025-04-09 08:50:00,1.10299,1.10343,1.10263,1.10306,2139,True
2025-04-09 08:55:00,1.10306,1.10327,1.10259,1.10283,1989,True
2025-04-09 09:00:00,1.10284,1.10284,1.10102,1.10142,2335,True
2025-04-09 09:05:00,1.10143,1.10265,1.10113,1.10259,1513,True
2025-04-09 09:10:00,1.1026,1.10352,1.10226,1.10352,1587,True
2025-04-09 09:15:00,1.10352,1.10355,1.10275,1.10333,1897,True
2025-04-09 09:20:00,1.10333,1.10334,1.10247,1.10247,1885,True
2025-04-09 09:25:00,1.10245,1.10298,1.10213,1.10282,1259,True
2025-04-09 09:30:00,1.10281,1.10334,1.1021,1.10309,1754,True
2025-04-09 09:35:00,1.10309,1.10364,1.10293,1.10338,1833,True
2025-04-09 09:40:00,1.10337,1.1038,1.10296,1.10358,1721,True
2025-04-09 09:45:00,1.10356,1.10405,1.10348,1.10386,1498,True
2025-04-09 09:50:00,1.10385,1.10417,1.10319,1.10357,1588,True
2025-04-09 09:55:00,1.10355,1.10511,1.10352,1.10449,2143,True
2025-04-09 10:00:00,1.10449,1.1051,1.1044,1.10506,1758,True
2025-04-09 10:05:00,1.10505,1.10539,1.10453,1.10536,1922,True
2025-04-09 10:10:00,1.10534,1.10588,1.10477,1.10488,2095,True
2025-04-09 10:15:00,1.10488,1.10494,1.10403,1.10405,1530,True
2025-04-09 10:20:00,1.10405,1.1041,1.10262,1.10285,1802,True
2025-04-09 10:25:00,1.10284,1.10328,1.10259,1.10305,1289,True
2025-04-09 10:30:00,1.10304,1.10337,1.10283,1.10321,1330,True
2025-04-09 10:35:00,1.10319,1.1036,1.10291,1.10329,1427,True
2025-04-09 10:40:00,1.10329,1.10406,1.103,1.10403,1561,True
